step	f1
0	0.49897778034210205
1	0.49897778034210205
2	0.49897778034210205
3	0.49897778034210205
4	0.49897778034210205
5	0.49897778034210205
6	0.5135614275932312
7	0.5323701500892639
8	0.5519967079162598
9	0.5702603459358215
10	0.5877061486244202
11	0.6052882671356201
12	0.6189178228378296
13	0.6280496120452881
14	0.6332288384437561
15	0.6374539732933044
16	0.6385443806648254
17	0.6382717490196228
18	0.6381354928016663
19	0.638680636882782
20	0.6388169527053833
21	0.6393621563911438
22	0.6414065957069397
23	0.6418154835700989
24	0.6418154835700989
25	0.6405888199806213
26	0.6418154835700989
27	0.6434509754180908
28	0.6437236070632935
29	0.6445413827896118
30	0.6453591585159302
31	0.6453591585159302
32	0.6439961791038513
33	0.6460406184196472
34	0.6434509754180908
35	0.6424969434738159
36	0.6412702798843384
37	0.6382717490196228
38	0.6371814012527466
39	0.6347280740737915
40	0.6336377263069153
41	0.635273277759552
42	0.635954737663269
43	0.6384080648422241
44	0.64045250415802
45	0.6434509754180908
46	0.6461769342422485
47	0.6493117213249207
48	0.6513561606407166
49	0.6555812954902649
50	0.6570805311203003
51	0.6596701741218567
52	0.6603516340255737
53	0.6615782976150513
54	0.6618508696556091
55	0.6622597575187683
56	0.6623960733413696
57	0.6628049612045288
58	0.6633501648902893
59	0.6630775332450867
60	0.6628049612045288
61	0.6637590527534485
62	0.6634864211082458
63	0.663213849067688
64	0.6630775332450867
65	0.6629412770271301
66	0.6622597575187683
67	0.6617146134376526
68	0.6621235013008118
69	0.662532389163971
70	0.6637590527534485
71	0.664985716342926
72	0.6658034324645996
73	0.6671664118766785
74	0.6679841876029968
75	0.6700286269187927
76	0.6703011989593506
77	0.6712552905082703
78	0.6722093224525452
79	0.6723456382751465
80	0.6730270981788635
81	0.6737086176872253
82	0.6746626496315002
83	0.6742537617683411
84	0.6746626496315002
85	0.6741175055503845
86	0.6741175055503845
87	0.6738448739051819
88	0.6737086176872253
89	0.6745263934135437
90	0.6746626496315002
91	0.6745263934135437
92	0.6749352812767029
93	0.6753441691398621
94	0.6758893132209778
95	0.6764345169067383
96	0.676298201084137
97	0.6771159768104553
98	0.6771159768104553
99	0.6771159768104553
100	0.6777974367141724
101	0.6783426403999329
102	0.678751528263092
103	0.6790241003036499
104	0.6803870797157288
105	0.6809322834014893
106	0.6820226311683655
107	0.6824315190315247
108	0.6829767227172852
109	0.6839307546615601
110	0.6840670704841614
111	0.6842033267021179
112	0.6843396425247192
113	0.6844759583473206
114	0.6846122145652771
115	0.6848848462104797
116	0.6854299902915955
117	0.6857026219367981
118	0.6862477660179138
119	0.6870655417442322
120	0.6874744296073914
121	0.6876107454299927
122	0.6882922053337097
123	0.6878833174705505
124	0.6887010931968689
125	0.6893825531005859
126	0.6896551847457886
127	0.6899277567863464
128	0.6897914409637451
129	0.6902003288269043
130	0.691154420375824
131	0.6916996240615845
132	0.6919721961021423
133	0.6927899718284607
134	0.6927899718284607
135	0.693607747554779
136	0.6934714317321777
137	0.6938803195953369
138	0.6938803195953369
139	0.6942892074584961
140	0.6945618391036987
141	0.6955158710479736
142	0.695652186870575
143	0.6961973309516907
144	0.6960610747337341
145	0.6971514225006104
146	0.6975603103637695
147	0.6978328824043274
148	0.6978328824043274
149	0.6985144019126892
150	0.6987869739532471
151	0.6994684338569641
152	0.6991958618164062
153	0.6996047496795654
154	0.6991958618164062
155	0.6996047496795654
156	0.6997410655021667
157	0.7000136375427246
158	0.7000136375427246
159	0.7002862095832825
160	0.7002862095832825
161	0.7002862095832825
162	0.7005588412284851
163	0.7012403011322021
164	0.7017854452133179
165	0.702194333076477
166	0.702194333076477
167	0.702194333076477
168	0.7023306488990784
169	0.7030121088027954
170	0.7027395367622375
171	0.7030121088027954
172	0.7031484246253967
173	0.7036936283111572
174	0.7035573124885559
175	0.703284740447998
176	0.7043750882148743
177	0.7047839760780334
178	0.7047839760780334
179	0.7049202919006348
180	0.7043750882148743
181	0.7045114040374756
182	0.7049202919006348
183	0.7051928639411926
184	0.7058743238449097
185	0.7054654359817505
186	0.7056017518043518
187	0.7050565481185913
188	0.7057380676269531
189	0.7057380676269531
190	0.7058743238449097
191	0.7065557837486267
192	0.7061469554901123
193	0.7062832117080688
194	0.7061469554901123
195	0.7065557837486267
196	0.7068284153938293
197	0.7069646716117859
198	0.7072373032569885
199	0.7072373032569885
200	0.7069646716117859
201	0.7069646716117859
202	0.7069646716117859
203	0.7069646716117859
204	0.7069646716117859
205	0.7076461911201477
206	0.7075098752975464
207	0.7080550789833069
208	0.7084639668464661
209	0.7088728547096252
210	0.7092817425727844
211	0.7095543146133423
212	0.7091454267501831
213	0.7095543146133423
214	0.7098268866539001
215	0.7106446623802185
216	0.7102357745170593
217	0.7102357745170593
218	0.710508406162262
219	0.7103720903396606
220	0.7106446623802185
221	0.7109172940254211
222	0.7107809782028198
223	0.711189866065979
224	0.7113261818885803
225	0.7113261818885803
226	0.711871325969696
227	0.711871325969696
228	0.7115987539291382
229	0.7120076417922974
230	0.711871325969696
231	0.711871325969696
232	0.711871325969696
233	0.7115987539291382
234	0.7113261818885803
235	0.7114624381065369
236	0.7115987539291382
237	0.7117350697517395
238	0.711871325969696
239	0.7120076417922974
240	0.7115987539291382
241	0.7121439576148987
242	0.7120076417922974
243	0.7117350697517395
244	0.7121439576148987
245	0.7125527858734131
246	0.7122802138328552
247	0.7120076417922974
248	0.7124165296554565
249	0.7121439576148987
250	0.7121439576148987
251	0.7117350697517395
252	0.7122802138328552
253	0.7115987539291382
254	0.7125527858734131
255	0.7124165296554565
256	0.7132343053817749
257	0.7133705615997314
258	0.7130979895591736
259	0.7133705615997314
260	0.7135068774223328
261	0.7133705615997314
262	0.7137794494628906
263	0.7133705615997314
264	0.7132343053817749
265	0.7128254175186157
266	0.7130979895591736
267	0.7136431932449341
268	0.7136431932449341
269	0.7139157652854919
270	0.714597225189209
271	0.7147335410118103
272	0.7148698568344116
273	0.7144609689712524
274	0.7148698568344116
275	0.7148698568344116
276	0.7151424288749695
277	0.7154150009155273
278	0.7152787446975708
279	0.7150061130523682
280	0.7155513167381287
281	0.7155513167381287
282	0.7155513167381287
283	0.7151424288749695
284	0.7155513167381287
285	0.71568763256073
286	0.71568763256073
287	0.7155513167381287
288	0.7151424288749695
289	0.7150061130523682
290	0.7152787446975708
291	0.7150061130523682
292	0.7155513167381287
293	0.7158238887786865
294	0.71568763256073
295	0.7160965204238892
296	0.716369092464447
297	0.716369092464447
298	0.7173231840133667
299	0.7173231840133667
300	0.7175957560539246
301	0.7181409001350403
302	0.7181409001350403
303	0.7177320718765259
304	0.7182772159576416
305	0.7182772159576416
306	0.7186861038208008
307	0.7192313075065613
308	0.7186861038208008
309	0.71909499168396
310	0.719776451587677
311	0.7203216552734375
312	0.719776451587677
313	0.7200490832328796
314	0.7204579710960388
315	0.7205942273139954
316	0.7204579710960388
317	0.720866858959198
318	0.7210031151771545
319	0.721548318862915
320	0.7211394309997559
321	0.7214120030403137
322	0.7207305431365967
323	0.7210031151771545
324	0.7204579710960388
325	0.720866858959198
326	0.7207305431365967
327	0.7214120030403137
328	0.7218208909034729
329	0.7219572067260742
330	0.7212757468223572
331	0.7222297787666321
332	0.7222297787666321
333	0.7226386666297913
334	0.7231838703155518
335	0.7230475544929504
336	0.7231838703155518
337	0.7230475544929504
338	0.7237290740013123
339	0.7234564423561096
340	0.7235927581787109
341	0.7240016460418701
342	0.7244105339050293
343	0.7241379022598267
344	0.724955677986145
345	0.7253645658493042
346	0.7253645658493042
347	0.7256371974945068
348	0.7255008816719055
349	0.7255008816719055
350	0.7259097695350647
351	0.7259097695350647
352	0.7263186573982239
353	0.726046085357666
354	0.726046085357666
355	0.7264549732208252
356	0.7263186573982239
357	0.7267275452613831
358	0.7272727489471436
359	0.7271364331245422
360	0.7268638610839844
361	0.7265912294387817
362	0.7267275452613831
363	0.7271364331245422
364	0.7267275452613831
365	0.7274090051651001
366	0.7272727489471436
367	0.7263186573982239
368	0.7264549732208252
369	0.7267275452613831
370	0.7267275452613831
371	0.7264549732208252
372	0.7265912294387817
373	0.7268638610839844
374	0.7268638610839844
375	0.7267275452613831
376	0.7270001173019409
377	0.7271364331245422
378	0.7272727489471436
379	0.7271364331245422
380	0.7274090051651001
381	0.7272727489471436
382	0.7274090051651001
383	0.7276816368103027
384	0.7274090051651001
385	0.7280905246734619
386	0.7279542088508606
387	0.7274090051651001
388	0.7275453209877014
389	0.7268638610839844
390	0.7271364331245422
391	0.7276816368103027
392	0.7275453209877014
393	0.7272727489471436
394	0.7278178930282593
395	0.7270001173019409
396	0.7268638610839844
397	0.7283630967140198
398	0.7276816368103027
399	0.7279542088508606
400	0.7275453209877014
401	0.7272727489471436
402	0.7276816368103027
403	0.7275453209877014
404	0.7275453209877014
405	0.7274090051651001
406	0.7275453209877014
407	0.7274090051651001
408	0.7278178930282593
409	0.7274090051651001
410	0.7272727489471436
411	0.7275453209877014
412	0.7276816368103027
413	0.7275453209877014
414	0.7280905246734619
415	0.7278178930282593
416	0.7286356687545776
417	0.7282267808914185
418	0.7286356687545776
419	0.7284994125366211
420	0.728771984577179
421	0.7286356687545776
422	0.729453444480896
423	0.7289083003997803
424	0.728771984577179
425	0.728771984577179
426	0.7289083003997803
427	0.7291808724403381
428	0.729453444480896
429	0.729453444480896
430	0.7286356687545776
431	0.7290445566177368
432	0.7289083003997803
433	0.7295897603034973
434	0.7295897603034973
435	0.7299986481666565
436	0.7295897603034973
437	0.7293171882629395
438	0.7298623323440552
439	0.7304075360298157
440	0.7302712202072144
441	0.7305437922477722
442	0.7308164238929749
443	0.7297260165214539
444	0.7308164238929749
445	0.7306801080703735
446	0.7308164238929749
447	0.7313615679740906
448	0.7314978837966919
449	0.7313615679740906
450	0.7314978837966919
451	0.7316341996192932
452	0.7321793437004089
453	0.7319067716598511
454	0.7313615679740906
455	0.7313615679740906
456	0.7320430874824524
457	0.7319067716598511
458	0.7317704558372498
459	0.7319067716598511
460	0.7316341996192932
461	0.7310889959335327
462	0.7314978837966919
463	0.7319067716598511
464	0.7328608632087708
465	0.7328608632087708
466	0.7331334352493286
467	0.7329971194267273
468	0.7317704558372498
469	0.7320430874824524
470	0.7323156595230103
471	0.7334060072898865
472	0.7340875267982483
473	0.733951210975647
474	0.7321793437004089
475	0.7323156595230103
476	0.7329971194267273
477	0.7335423231124878
478	0.7335423231124878
479	0.7327245473861694
480	0.7328608632087708
481	0.7324519753456116
482	0.7329971194267273
483	0.7327245473861694
484	0.7332697510719299
485	0.7327245473861694
486	0.7325882315635681
487	0.7325882315635681
488	0.7329971194267273
489	0.7335423231124878
490	0.7335423231124878
491	0.7328608632087708
492	0.7335423231124878
493	0.7332697510719299
494	0.7327245473861694
495	0.7316341996192932
496	0.7331334352493286
497	0.7334060072898865
498	0.7335423231124878
499	0.7329971194267273
500	0.7319067716598511
501	0.7327245473861694
502	0.7332697510719299
503	0.7329971194267273
504	0.7327245473861694
505	0.7320430874824524
506	0.731225311756134
507	0.7323156595230103
508	0.7325882315635681
509	0.7321793437004089
510	0.7327245473861694
511	0.7320430874824524
512	0.7316341996192932
513	0.7320430874824524
514	0.7321793437004089
515	0.7327245473861694
516	0.7324519753456116
517	0.7323156595230103
518	0.7327245473861694
519	0.7325882315635681
520	0.7331334352493286
521	0.7332697510719299
522	0.7340875267982483
523	0.7329971194267273
524	0.7329971194267273
525	0.7332697510719299
526	0.7332697510719299
527	0.7334060072898865
528	0.7334060072898865
529	0.7334060072898865
530	0.733951210975647
531	0.733951210975647
532	0.7342237830162048
533	0.7340875267982483
534	0.7342237830162048
535	0.733951210975647
536	0.7343600988388062
537	0.7342237830162048
538	0.7349053025245667
539	0.7342237830162048
540	0.7347689867019653
541	0.7342237830162048
542	0.7343600988388062
543	0.7342237830162048
544	0.734632670879364
545	0.7351778745651245
546	0.7347689867019653
547	0.7350415587425232
548	0.7350415587425232
549	0.7340875267982483
550	0.7344964146614075
551	0.7349053025245667
552	0.7350415587425232
553	0.7344964146614075
554	0.734632670879364
555	0.734632670879364
556	0.7347689867019653
557	0.7347689867019653
558	0.7351778745651245
559	0.7347689867019653
560	0.7344964146614075
561	0.7349053025245667
562	0.7350415587425232
563	0.7344964146614075
564	0.7347689867019653
565	0.7351778745651245
566	0.733951210975647
567	0.734632670879364
568	0.7349053025245667
569	0.7342237830162048
570	0.7344964146614075
571	0.7340875267982483
572	0.734632670879364
573	0.7343600988388062
574	0.734632670879364
575	0.7353141903877258
576	0.7342237830162048
577	0.7340875267982483
578	0.7344964146614075
579	0.7342237830162048
580	0.7350415587425232
581	0.7342237830162048
582	0.734632670879364
583	0.7343600988388062
584	0.7340875267982483
585	0.7347689867019653
586	0.7349053025245667
587	0.733951210975647
588	0.7340875267982483
589	0.7340875267982483
590	0.734632670879364
591	0.7349053025245667
592	0.7342237830162048
593	0.7343600988388062
594	0.7336786389350891
595	0.7335423231124878
596	0.7336786389350891
597	0.7336786389350891
598	0.7336786389350891
599	0.7335423231124878
600	0.7338148951530457
601	0.7335423231124878
602	0.7336786389350891
603	0.7335423231124878
604	0.733951210975647
605	0.733951210975647
606	0.7338148951530457
607	0.7340875267982483
608	0.7336786389350891
609	0.7336786389350891
610	0.7336786389350891
611	0.7338148951530457
612	0.733951210975647
613	0.7338148951530457
614	0.7338148951530457
615	0.7334060072898865
616	0.7332697510719299
617	0.7336786389350891
618	0.7338148951530457
619	0.7338148951530457
620	0.7343600988388062
621	0.7334060072898865
622	0.7336786389350891
623	0.7335423231124878
624	0.7332697510719299
625	0.7338148951530457
