step	recall
4	0.04282600060105324
9	0.04722199961543083
14	0.7418280243873596
19	0.7416639924049377
24	0.7416660189628601
29	0.7430019974708557
34	0.742061972618103
39	0.7419660091400146
44	0.7424100041389465
49	0.742792010307312
54	0.7416139841079712
59	0.7422159910202026
64	0.7419319748878479
69	0.7424160242080688
74	0.7424839735031128
79	0.7416319847106934
84	0.7425500154495239
89	0.7411900162696838
94	0.7419660091400146
99	0.741786003112793
104	0.7416061758995056
109	0.7421280145645142
114	0.7418839931488037
119	0.7417880296707153
124	0.741569995880127
129	0.7432420253753662
134	0.742110013961792
139	0.7422419786453247
144	0.741569995880127
149	0.7410020232200623
154	0.7422099709510803
159	0.7407559752464294
164	0.7418720126152039
169	0.7419540286064148
174	0.7417479753494263
179	0.741864025592804
184	0.7420399785041809
189	0.7464240193367004
194	0.763808012008667
199	0.7677339911460876
204	0.7639840245246887
209	0.7638996243476868
214	0.7648540139198303
219	0.7644199728965759
224	0.7646380066871643
229	0.7642719745635986
234	0.7663480043411255
239	0.7655119895935059
244	0.7652599811553955
249	0.764989972114563
254	0.7759479880332947
259	0.7798320055007935
264	0.7818840146064758
269	0.7824379801750183
274	0.7819479703903198
279	0.7834100127220154
284	0.7840319871902466
289	0.7861700057983398
294	0.7858859896659851
299	0.7894780039787292
304	0.789900004863739
309	0.7913100123405457
314	0.7932121753692627
319	0.7958679795265198
324	0.8034340143203735
329	0.8088600039482117
334	0.8106020092964172
339	0.8125259876251221
344	0.8154720067977905
349	0.818340003490448
354	0.8199999928474426
359	0.8213220238685608
364	0.8208500146865845
369	0.8225399851799011
374	0.8244580030441284
379	0.825875997543335
384	0.8261119723320007
389	0.8270099759101868
394	0.828029990196228
399	0.8270599842071533
404	0.8292160034179688
409	0.8295639753341675
414	0.8291140198707581
419	0.8326355218887329
424	0.8293700218200684
429	0.8307279944419861
434	0.8311859965324402
439	0.8322160243988037
444	0.8332719802856445
449	0.833765983581543
454	0.8326879739761353
459	0.8348760008811951
464	0.834551990032196
469	0.8360999822616577
474	0.8328220248222351
479	0.8362119793891907
484	0.8377060294151306
489	0.8376439809799194
494	0.8391720056533813
499	0.8388260006904602
504	0.8402640223503113
509	0.8402180075645447
514	0.8424440026283264
519	0.8446580171585083
524	0.8464828729629517
529	0.8479120135307312
534	0.8478519916534424
539	0.8509200215339661
544	0.8524060249328613
549	0.8545119762420654
554	0.8558740019798279
559	0.8588060140609741
564	0.8616420030593872
569	0.8627880215644836
574	0.8664439916610718
579	0.8669800162315369
584	0.8713639974594116
589	0.8693000078201294
594	0.871724009513855
599	0.8764320015907288
604	0.8779079914093018
609	0.8807179927825928
614	0.8831019997596741
619	0.8848980069160461
624	0.8859019875526428
629	0.887239396572113
634	0.8880980014801025
639	0.889057993888855
644	0.8929979801177979
649	0.8944140076637268
654	0.8966580033302307
659	0.8957099914550781
664	0.8982719779014587
669	0.9017159938812256
674	0.9020339846611023
679	0.9050559997558594
684	0.9055659770965576
689	0.9086560010910034
694	0.9075800180435181
699	0.9117239713668823
704	0.9129160046577454
709	0.9133999943733215
714	0.9175260066986084
719	0.9187840223312378
724	0.9202079772949219
729	0.9202759861946106
734	0.9221766591072083
739	0.9244840145111084
744	0.9235759973526001
749	0.9253079891204834
754	0.9267619848251343
759	0.9290400147438049
764	0.9301440119743347
769	0.9307600259780884
774	0.9310320019721985
779	0.9329519867897034
784	0.9340019822120667
789	0.9346920251846313
794	0.9350100159645081
799	0.935994029045105
804	0.9366379976272583
809	0.9380360245704651
814	0.9381139874458313
819	0.9396799802780151
824	0.9416040182113647
829	0.9416940212249756
834	0.9421679973602295
839	0.9414253234863281
844	0.944159984588623
849	0.9453420042991638
854	0.9460980296134949
859	0.9456660151481628
864	0.9444779753684998
869	0.9475160241127014
874	0.9495700001716614
879	0.9498239755630493
884	0.9495720267295837
889	0.9496240019798279
894	0.9508460164070129
899	0.9500579833984375
904	0.9518139958381653
909	0.9533839821815491
914	0.9547579884529114
919	0.9553160071372986
924	0.9557560086250305
929	0.9564999938011169
934	0.9529380202293396
939	0.9535059928894043
944	0.9569986462593079
949	0.9580439925193787
954	0.9585239887237549
959	0.9595879912376404
964	0.960237979888916
969	0.9595680236816406
974	0.9600880146026611
979	0.9606379866600037
984	0.9611139893531799
989	0.9628379940986633
994	0.9623399972915649
999	0.963703989982605
1004	0.9635940194129944
1009	0.9627760052680969
1014	0.9648140072822571
1019	0.9660980105400085
1024	0.964218020439148
1029	0.9627739787101746
1034	0.9671919941902161
1039	0.967635989189148
1044	0.9640039801597595
1049	0.963852047920227
1054	0.9658920168876648
1059	0.968936026096344
1064	0.9694759845733643
1069	0.9699879884719849
1074	0.9675719738006592
1079	0.9679099917411804
1084	0.9711040258407593
1089	0.9718660116195679
1094	0.9715660214424133
1099	0.9702780246734619
1104	0.9727540016174316
1109	0.970009982585907
1114	0.9735320210456848
1119	0.9720919728279114
1124	0.9740939736366272
1129	0.9712899923324585
1134	0.974839985370636
1139	0.9700000286102295
1144	0.9743260145187378
1149	0.9753220081329346
1154	0.9760959148406982
1159	0.9703500270843506
1164	0.972432017326355
1169	0.976830005645752
1174	0.977105975151062
1179	0.9756280183792114
1184	0.9748659729957581
1189	0.9781240224838257
1194	0.9771180152893066
1199	0.9767299890518188
1204	0.9787579774856567
1209	0.9790520071983337
1214	0.9725300073623657
1219	0.9761360287666321
1224	0.9795240163803101
1229	0.9800040125846863
1234	0.9797559976577759
1239	0.9748380184173584
1244	0.9793220162391663
1249	0.981361985206604
1254	0.9810619950294495
1259	0.9811873435974121
1264	0.9780460000038147
1269	0.978268027305603
1274	0.9785299897193909
1279	0.9801459908485413
1284	0.9817399978637695
1289	0.9817519783973694
1294	0.980787992477417
1299	0.9829180240631104
1304	0.9822940230369568
1309	0.9773979783058167
1314	0.9759039878845215
1319	0.9782639741897583
1324	0.9808980226516724
1329	0.9832900166511536
1334	0.9837419986724854
1339	0.983735978603363
1344	0.9806600213050842
1349	0.9843459725379944
1354	0.984495997428894
1359	0.98444002866745
1364	0.9836159348487854
1369	0.9830020070075989
1374	0.9849960207939148
1379	0.9850280284881592
1384	0.9840080142021179
1389	0.9836580157279968
1394	0.9851980209350586
1399	0.9832599759101868
1404	0.985181987285614
1409	0.985945999622345
1414	0.9853219985961914
1419	0.9862819910049438
1424	0.9780099987983704
1429	0.9841820001602173
1434	0.9805259704589844
1439	0.9851760268211365
1444	0.9863420128822327
1449	0.9865180253982544
1454	0.9866380095481873
1459	0.9869639873504639
1464	0.9858599901199341
1469	0.9820953607559204
1474	0.9830700159072876
1479	0.9845060110092163
1484	0.9869239926338196
1489	0.9865379929542542
1494	0.9871199727058411
1499	0.9865720272064209
1504	0.9869959950447083
1509	0.9874680042266846
1514	0.9869019985198975
1519	0.9875620007514954
1524	0.986732006072998
1529	0.9881060123443604
1534	0.9838380217552185
1539	0.9863479733467102
1544	0.9856699705123901
1549	0.9820979833602905
1554	0.9866859912872314
1559	0.9863659739494324
1564	0.9888499975204468
1569	0.9879940152168274
1574	0.9871219396591187
1579	0.9856860041618347
1584	0.9887660145759583
1589	0.9883260130882263
1594	0.9889280200004578
1599	0.9887160062789917
1604	0.9885320067405701
1609	0.9860360026359558
1614	0.9890739917755127
1619	0.9875959753990173
1624	0.9883360266685486
1629	0.9861860275268555
1634	0.9884719848632812
1639	0.9888139963150024
1644	0.9891420006752014
1649	0.9886580109596252
1654	0.9870380163192749
1659	0.9896600246429443
1664	0.9898819923400879
1669	0.9808160066604614
1674	0.9883859753608704
1679	0.9892478585243225
1684	0.9897300004959106
1689	0.9898419976234436
1694	0.9898300170898438
1699	0.987712025642395
1704	0.988644003868103
1709	0.987716019153595
1714	0.9900959730148315
1719	0.9901160001754761
1724	0.9902840256690979
1729	0.9893820285797119
1734	0.9892079830169678
1739	0.9898139834403992
1744	0.9898179769515991
1749	0.9900739789009094
1754	0.9902960062026978
1759	0.9903879761695862
1764	0.9901139736175537
1769	0.9905539751052856
1774	0.9908519983291626
1779	0.9899600148200989
1784	0.9907287955284119
1789	0.9910600185394287
1794	0.9808499813079834
1799	0.9773659706115723
1804	0.9856820106506348
1809	0.990693986415863
1814	0.9905200004577637
1819	0.9906499981880188
1824	0.9908120036125183
1829	0.9906460046768188
1834	0.9911820292472839
1839	0.9912840127944946
1844	0.99098801612854
1849	0.9904059767723083
1854	0.990667998790741
1859	0.9910539984703064
1864	0.9909160137176514
1869	0.9909120202064514
1874	0.9908459782600403
1879	0.991237998008728
1884	0.9913859963417053
1889	0.99100261926651
1894	0.9908040165901184
1899	0.9900360107421875
1904	0.9916660189628601
1909	0.99167400598526
1914	0.9911959767341614
1919	0.9913679957389832
1924	0.9917880296707153
1929	0.9915980100631714
1934	0.9912559986114502
1939	0.9916300177574158
1944	0.9910979866981506
1949	0.991815984249115
1954	0.9917700290679932
1959	0.987962007522583
1964	0.9919340014457703
1969	0.9877740144729614
1974	0.9920960068702698
1979	0.986735999584198
1984	0.9892979860305786
1989	0.9886119961738586
1994	0.9910603165626526
1999	0.9920399785041809
2004	0.9920219779014587
2009	0.9921280145645142
2014	0.992497980594635
2019	0.9921799898147583
2024	0.9917539954185486
2029	0.9922239780426025
2034	0.9922720193862915
2039	0.9922040104866028
2044	0.9920899868011475
2049	0.9925140142440796
2054	0.9891999959945679
2059	0.9902719855308533
2064	0.9919040203094482
2069	0.9927759766578674
2074	0.9926639795303345
2079	0.9924240112304688
2084	0.9919220209121704
2089	0.9922199845314026
2094	0.9926559925079346
2099	0.9910422563552856
2104	0.9926919937133789
2109	0.9919559955596924
2114	0.992434024810791
2119	0.9892060160636902
2124	0.9903020262718201
2129	0.9927759766578674
2134	0.9917759895324707
2139	0.9920060038566589
2144	0.9915739893913269
2149	0.992717981338501
2154	0.9931120276451111
2159	0.9894260168075562
2164	0.992330014705658
2169	0.9930859804153442
2174	0.9930379986763
2179	0.9927700161933899
2184	0.9928619861602783
2189	0.9924619793891907
2194	0.9931679964065552
2199	0.9855440258979797
2204	0.9929484128952026
2209	0.9926019906997681
2214	0.9928979873657227
2219	0.9900019764900208
2224	0.9886860251426697
2229	0.9931179881095886
2234	0.9933379888534546
2239	0.9931439757347107
2244	0.9929659962654114
2249	0.9930800199508667
2254	0.9930179715156555
2259	0.9932039976119995
2264	0.9926379919052124
2269	0.993224024772644
2274	0.9933800101280212
2279	0.9931759834289551
2284	0.9921159744262695
2289	0.9934239983558655
2294	0.9932339787483215
2299	0.9930880069732666
2304	0.9932119846343994
2309	0.9933375716209412
2314	0.993615984916687
2319	0.9936699867248535
2324	0.9935399889945984
2329	0.9924619793891907
2334	0.9837219715118408
2339	0.9842720031738281
2344	0.9893879890441895
2349	0.992214024066925
2354	0.9677280187606812
2359	0.9736760258674622
2364	0.9677519798278809
2369	0.9883379936218262
2374	0.9836779832839966
2379	0.989139974117279
2384	0.9927480220794678
2389	0.9925559759140015
2394	0.9927819967269897
2399	0.9926300048828125
2404	0.993287980556488
2409	0.9935899972915649
2414	0.9935357570648193
2419	0.9934300184249878
2424	0.9935200214385986
2429	0.9933620095252991
2434	0.9934859871864319
2439	0.993552029132843
2444	0.9936040043830872
2449	0.9936659932136536
2454	0.9935439825057983
2459	0.993556022644043
2464	0.9936540126800537
2469	0.993698000907898
2474	0.9937019944190979
2479	0.9938420057296753
2484	0.9935219883918762
2489	0.9937760233879089
2494	0.993798017501831
2499	0.9938939809799194
2504	0.9934899806976318
2509	0.9936800003051758
2514	0.993861973285675
2519	0.9938924908638
2524	0.9939939975738525
2529	0.9936760067939758
2534	0.9935500025749207
2539	0.9939720034599304
2544	0.9939919710159302
2549	0.9938719868659973
2554	0.9937959909439087
2559	0.9939839839935303
2564	0.9937660098075867
2569	0.9940440058708191
2574	0.9939119815826416
2579	0.9940419793128967
2584	0.9942299723625183
2589	0.9942039847373962
2594	0.994018018245697
2599	0.9940980076789856
2604	0.9938579797744751
2609	0.9941099882125854
2614	0.9941580295562744
2619	0.9937899708747864
2624	0.9939357042312622
2629	0.9940440058708191
2634	0.9939479827880859
2639	0.9942240118980408
2644	0.9942079782485962
2649	0.9941179752349854
2654	0.9939180016517639
2659	0.9941459894180298
2664	0.9941200017929077
2669	0.9941139817237854
2674	0.9940760135650635
2679	0.9942160248756409
2684	0.9940840005874634
2689	0.9943900108337402
2694	0.99412602186203
2699	0.9942460060119629
2704	0.9943119883537292
2709	0.9943220019340515
2714	0.9940400123596191
2719	0.9945380091667175
2724	0.9942619800567627
2729	0.9941518902778625
2734	0.994350016117096
2739	0.9943879842758179
2744	0.9941880106925964
2749	0.994350016117096
2754	0.9944779872894287
2759	0.9942160248756409
2764	0.9942539930343628
2769	0.9942820072174072
2774	0.9943580031394958
2779	0.994301974773407
2784	0.9946020245552063
2789	0.994297981262207
2794	0.9945560097694397
2799	0.9944700002670288
2804	0.9945120215415955
2809	0.994301974773407
2814	0.9944139719009399
2819	0.9946119785308838
2824	0.9945160150527954
2829	0.9944779872894287
2834	0.9945230484008789
2839	0.9947599768638611
2844	0.9944720268249512
2849	0.9946579933166504
2854	0.9946600198745728
2859	0.994566023349762
2864	0.9943400025367737
2869	0.9946920275688171
2874	0.9945939779281616
2879	0.9947879910469055
2884	0.9946699738502502
2889	0.9947699904441833
2894	0.994674026966095
2899	0.9947220087051392
2904	0.9947260022163391
2909	0.9947980046272278
2914	0.9947320222854614
2919	0.9946060180664062
2924	0.9947159886360168
2929	0.994592010974884
2934	0.9946920275688171
2939	0.9945626854896545
2944	0.9946479797363281
2949	0.994700014591217
2954	0.994704008102417
2959	0.9945859909057617
2964	0.9947819709777832
2969	0.9948300123214722
2974	0.9945300221443176
2979	0.9947260022163391
2984	0.994700014591217
2989	0.9948779940605164
2994	0.9948859810829163
2999	0.994737982749939
3004	0.9949979782104492
3009	0.994920015335083
3014	0.9947940111160278
3019	0.9947900176048279
3024	0.994871973991394
3029	0.9949640035629272
3034	0.994592010974884
3039	0.994841992855072
3044	0.9947356581687927
3049	0.9949679970741272
3054	0.9947819709777832
3059	0.9946839809417725
3064	0.9949060082435608
3069	0.9950500130653381
3074	0.9950159788131714
3079	0.994979977607727
3084	0.9949160218238831
3089	0.9950100183486938
3094	0.9951500296592712
3099	0.995307981967926
3104	0.9950739741325378
3109	0.9949399828910828
3114	0.9951120018959045
3119	0.9950979948043823
3124	0.9950979948043823
3129	0.9949259757995605
3134	0.9949659705162048
3139	0.9952340126037598
3144	0.9950479865074158
3149	0.9953986406326294
0	0.4954766631126404
1	0.4954766631126404
2	0.4954766631126404
3	0.4954766631126404
4	0.4954766631126404
5	0.4954766631126404
6	0.4954766631126404
7	0.5398597717285156
8	0.5899580717086792
9	0.5898604393005371
10	0.5948368310928345
11	0.5982380509376526
12	0.5991998910903931
13	0.5945720076560974
14	0.5900974273681641
15	0.5867241024971008
16	0.5870586633682251
17	0.5899441242218018
18	0.5945162177085876
19	0.5991998910903931
20	0.6049289703369141
